   ValueSize          1th          2th          5th         10th         25th         50th         75th         90th         95th         98th         99th
         100         24.4         24.5         24.5         24.6         24.6         24.8         25.2         26.0         26.2         26.5         27.8
         237         25.3         25.3         25.3         25.4         25.5         25.7         26.3         26.7         27.0         27.3         28.6
         562         27.9         28.0         28.0         28.1         28.2         28.3         28.6         29.5         29.7         30.2         30.5
        1332         37.9         38.0         38.1         38.2         38.5         39.1         39.8         40.4         40.6         41.0         41.7
        3158         58.7         58.8         58.9         59.1         59.4         60.1         60.6         61.0         61.3         61.9         63.5
        7488        107.3        107.4        107.4        107.5        107.7        107.9        108.5        109.1        109.5        110.4        114.3
       17756        233.7        233.9        234.5        235.0        235.9        237.0        237.7        238.4        239.1        240.4        244.7
       42106        513.6        514.1        514.9        515.4        515.9        516.2        516.8        517.6        518.4        522.3        530.3
       99849       1201.6       1204.9       1209.2       1215.4       1216.7       1218.5       1220.5       1223.6       1226.4       1237.7       1269.1
