   ValueSize          1th          2th          5th         10th         25th         50th         75th         90th         95th         98th         99th
         100         60.3         60.4         60.5         60.6         60.8         61.0         61.4         63.2       4349.0       5626.4       5820.1
         237         62.0         62.1         62.2         62.3         62.5         62.9         63.8         65.7       4495.0       5678.4       5871.7
         562         65.1         65.2         65.3         65.5         65.7         66.1         67.2         68.7       4206.7       5620.4       5864.2
        1332         83.3         83.4         83.7         83.9         84.4         85.0         86.0         89.4       4393.5       5655.7       5905.8
        3158        113.1        113.2        113.4        113.6        113.9        114.2        114.7        116.2       4511.1       5650.9       5885.2
        7488        223.6        223.7        223.9        224.1        224.4        224.7        225.0        225.6       4424.7       5532.6       5779.7
       17756        511.3        514.6        516.7        518.7        521.4        524.8        529.1       3292.0       4433.1       5826.3       6021.1
       42106       1101.8       1102.5       1103.3       1103.7       1104.3       1105.2       1107.9       3999.8       4889.6       6000.1       6117.1
       99849       3226.2       3234.1       3247.8       3260.8       3306.6       3355.2       5187.2       6317.6       6425.9       7349.1       8251.1
