   ValueSize          1th          2th          5th         10th         25th         50th         75th         90th         95th         98th         99th
         100         38.3         38.3         38.5         38.8         39.2         39.5         39.8         40.4         41.9       4506.8       5509.5
         237         37.8         37.8         37.9         38.0         38.5         39.2         39.5         39.9         40.8       4175.1       5337.2
         562         39.5         39.5         39.6         39.7         39.9         40.7         41.5         42.1         43.5       4863.2       5549.3
        1332         48.2         48.3         48.8         49.1         49.4         49.6         49.9         50.2         51.4       4742.8       5511.2
        3158         66.0         66.0         66.1         66.1         66.2         66.3         66.5         66.8         68.0       4851.5       5468.7
        7488        125.3        125.3        125.4        125.4        125.6        125.7        125.9        126.2        127.2       4616.0       5296.1
       17756        275.3        276.0        276.6        277.1        278.9        282.2        289.3        293.5       3098.4       4887.7       5556.6
       42106        597.2        597.4        597.6        598.0        598.9        600.0        601.6        660.8       3762.8       4637.5       5636.7
       99849       1436.1       1440.5       1445.3       1448.0       1451.3       1457.3       1471.8       4088.9       4655.7       5520.0       6389.9
