   ValueSize          1th          2th          5th         10th         25th         50th         75th         90th         95th         98th         99th
         100         57.3         57.4         57.6         57.7         57.9         58.1         58.6         60.4        164.3       5457.0       5819.0
         237         58.8         58.9         59.1         59.3         59.5         59.8         60.6         62.5       4188.9       5637.9       5860.9
         562         61.6         61.8         62.0         62.3         62.7         63.2         64.3         66.0       4429.2       5624.7       5918.5
        1332         77.7         77.8         78.0         78.3         78.7         79.2         79.8         81.7        177.8       5444.1       5760.4
        3158        104.3        104.4        104.6        104.7        104.9        105.2        105.6        107.0       4419.1       5575.1       5845.3
        7488        203.7        203.8        204.0        204.1        204.3        204.7        205.1        206.2       4562.3       5592.5       5799.9
       17756        463.4        465.3        468.5        470.8        475.3        483.2        492.3       3198.8       4552.9       5623.2       6029.1
       42106        995.7        996.1        996.4        996.7        997.4        998.4       1001.7       4002.1       5043.3       6045.1       6071.6
       99849       2384.5       2394.1       2405.4       2413.5       2425.2       2442.1       4287.8       5913.6       6065.2       7628.8       8031.4
